"Studio_Units","One_Bedroom_Units","Two_Bedroom_Units","Three_Bedroom_Units","Four_Bedroom_Units","Five_Bedroom_Units","Six_Bedroom_Units","Total_Units","Start Year","Latitude","Longitude"
1,30,7,0,0,0,0,38,2017,40.83026,-73.917973
0,1,20,0,0,0,0,21,2017,40.812312,-73.906468
0,1,20,0,0,0,0,21,2017,40.812405,-73.906435
56,46,1,0,0,0,0,103,2017,40.815122,-73.909405
0,38,15,6,0,0,0,59,2017,40.848192,-73.910867
15,24,7,0,0,0,0,164,2017,40.761405,-73.997322
0,60,30,30,0,0,0,120,2017,40.791173,-73.96874
18,0,58,19,19,0,0,114,2017,40.791258,-73.967772
32,88,0,0,0,0,0,120,2017,40.792483,-73.970689
2,8,0,0,0,0,0,10,2017,40.806126,-73.946677
4,8,6,4,1,0,0,23,2017,40.803069,-73.946145
0,4,0,0,0,0,0,4,2017,40.806495,-73.948428
0,37,12,7,0,0,0,56,2017,40.813098,-73.952169
4,13,6,4,1,0,0,28,2017,40.81075,-73.944679
1,3,0,0,0,0,0,4,2017,40.811856,-73.943381
7,47,9,13,0,0,0,76,2017,40.676102,-73.959619
0,17,0,0,0,0,0,81,2017,40.686439,-73.961574
0,92,47,12,0,0,0,151,2017,40.763005,-73.987781
1,87,1,0,0,0,0,89,2017,40.802725,-73.951371
56,42,0,0,0,0,0,98,2017,40.852442,-73.887109
31,23,5,0,0,0,0,1175,2017,40.76096,-73.998617
16,9,12,0,0,0,0,37,2017,40.850906,-73.903645
24,16,12,0,0,0,0,52,2017,40.850358,-73.904314
1,2,2,0,0,0,0,20,2017,40.802673,-73.935497
0,0,0,0,0,0,0,729,2017,40.768916,-73.985
0,4,27,2,0,0,0,165,2017,40.666438,-73.953399
3,7,0,0,0,0,0,10,2017,40.682116,-73.947071
11,0,0,0,0,0,0,11,2017,40.682997,-73.946079
0,9,0,0,0,0,0,42,2017,40.701211,-73.939775
0,21,0,0,0,0,0,21,2017,40.842622,-73.934927
12,8,0,0,0,0,0,20,2017,40.762138,-73.991553
3,3,0,0,0,0,0,6,2017,40.651637,-73.950667
11,7,7,0,0,0,0,25,2017,40.829992,-73.904943
0,2,0,0,0,0,0,8,2017,40.807648,-73.943117
0,1,1,0,0,0,0,8,2017,40.689237,-73.956852
0,0,2,0,0,0,0,10,2017,40.693004,-73.945822
0,34,102,35,0,0,0,171,2017,40.880347,-73.899263
11,25,27,12,0,0,0,75,2017,40.812462,-73.949507
0,5,6,5,0,0,0,16,2017,40.65204,-74.008231
0,3,8,5,0,0,0,16,2017,40.652009,-74.008181
0,8,0,0,0,0,0,8,2017,40.644961,-74.008547
0,4,1,5,0,0,0,10,2017,40.675357,-73.938861
0,11,1,0,0,0,0,12,2017,40.675044,-73.938879
0,5,0,0,0,0,0,5,2017,40.673994,-73.953859
0,7,1,0,0,0,0,8,2017,40.673632,-73.953838
0,3,0,0,0,0,0,3,2017,40.673437,-73.954058
0,6,0,0,0,0,0,6,2017,40.673374,-73.954083
0,8,0,0,0,0,0,8,2017,40.673314,-73.954126
0,6,3,3,0,0,0,12,2017,40.676175,-73.951269
3,6,25,2,0,0,0,36,2017,40.669991,-73.925427
3,0,4,4,0,0,0,11,2017,40.668431,-73.923792
0,0,7,4,0,0,0,11,2017,40.658186,-73.958469
0,0,4,0,0,0,0,4,2017,40.676575,-73.955844
0,5,3,0,0,0,0,8,2017,40.676391,-73.955891
0,3,0,0,0,0,0,3,2017,40.675274,-73.956292
0,3,4,0,0,0,0,7,2017,40.671825,-73.957563
92,8,0,0,0,0,0,100,2017,40.685452,-73.974897
0,0,4,4,0,0,0,8,2017,40.685482,-73.974627
1,0,1,0,0,0,0,2,2017,40.693586,-73.94523
0,2,1,0,0,0,0,3,2017,40.693618,-73.944956
0,0,3,3,0,0,0,6,2017,40.675457,-73.941637
0,4,6,6,0,0,0,16,2017,40.669978,-73.935538
0,0,3,0,0,0,0,3,2017,40.696137,-73.942542
0,3,3,0,0,0,0,6,2017,40.674223,-73.956909
0,14,6,5,0,0,0,25,2017,40.673164,-73.94528
2,3,2,0,0,0,0,7,2017,40.69172,-73.927808
0,7,0,0,0,0,0,7,2017,40.692011,-73.927887
0,0,1,3,0,0,0,4,2017,40.675239,-73.957247
0,26,2,1,0,0,0,29,2017,40.674226,-73.966001
0,7,0,1,0,0,0,8,2017,40.671821,-73.953842
0,12,0,0,0,0,0,12,2017,40.678251,-73.967185
1,5,7,5,0,0,0,18,2017,40.675156,-73.949262
1,1,4,0,0,0,0,6,2017,40.693388,-73.945898
1,3,3,6,0,0,0,13,2017,40.690544,-73.939096
0,4,12,0,0,0,0,16,2017,40.69056,-73.938951
0,2,0,1,0,0,0,3,2017,40.695505,-73.941442
0,0,3,0,0,0,0,3,2017,40.69553,-73.941244
0,0,1,3,0,0,0,4,2017,40.694496,-73.943849
0,2,0,1,0,0,0,3,2017,40.694745,-73.941688
0,34,1,0,0,0,0,35,2017,40.694991,-73.939376
0,27,2,0,0,0,0,29,2017,40.673535,-73.96638
0,24,83,52,0,0,0,159,2017,40.851353,-73.835612
15,10,14,0,0,0,0,39,2017,40.828996,-73.942123
15,134,236,104,0,0,0,489,2017,40.739932,-73.904419
16,134,236,103,0,0,0,489,2017,40.739653,-73.903243
160,1,0,0,0,0,0,161,2017,40.817371,-73.914557
104,126,110,60,0,0,0,400,2017,40.793822,-73.947225
0,4,5,0,0,0,0,9,2017,40.790233,-73.942735
0,7,2,0,0,0,0,9,2017,40.788954,-73.950284
7,5,5,0,0,0,0,17,2017,40.788919,-73.950197
2,20,20,9,0,0,0,51,2017,40.788883,-73.95011
0,0,14,5,1,0,0,20,2017,40.788809,-73.949937
8,7,23,0,0,0,0,38,2017,40.788706,-73.947752
0,6,4,0,0,0,0,10,2017,40.788673,-73.947716
0,0,4,5,0,0,0,9,2017,40.790085,-73.949113
0,0,4,5,0,0,0,9,2017,40.790068,-73.949069
0,0,30,6,0,0,0,36,2017,40.792638,-73.951231
0,0,29,5,0,0,0,34,2017,40.792536,-73.950992
0,2,4,1,0,0,0,7,2017,40.790979,-73.943294
0,0,1,3,0,0,0,4,2017,40.790042,-73.941078
7,11,12,0,0,0,0,30,2017,40.795413,-73.933987
1,1,9,0,0,0,0,11,2017,40.795358,-73.933853
4,0,4,1,0,0,0,9,2017,40.796195,-73.933733
0,4,1,4,0,0,0,9,2017,40.787955,-73.9494
0,4,1,4,0,0,0,9,2017,40.788018,-73.949353
6,4,0,0,0,0,0,10,2017,40.787659,-73.951736
4,5,9,0,0,0,0,18,2017,40.789297,-73.950525
1,0,9,0,0,0,0,10,2017,40.795338,-73.93381
79,10,29,0,0,0,0,118,2017,40.870937,-73.891525
0,19,107,34,0,0,0,160,2017,40.821842,-73.906389
0,36,72,52,0,0,0,160,2017,40.822437,-73.906125
50,0,0,0,0,0,0,50,2017,40.740604,-73.98396
51,107,1,0,0,0,0,159,2017,40.805994,-73.917671
0,22,39,1,0,0,0,62,2017,40.598923,-73.976561
0,31,13,19,0,0,0,63,2017,40.599741,-73.97709
22,53,21,0,0,0,0,443,2017,40.700554,-73.934214
34,34,19,0,0,0,0,468,2017,40.699546,-73.933007
0,1,4,5,0,0,0,10,2017,40.720806,-73.983207
0,0,9,0,0,0,0,9,2017,40.727253,-73.979612
0,0,9,0,0,0,0,9,2017,40.727313,-73.979568
0,0,0,9,0,0,0,9,2017,40.727374,-73.979525
0,0,12,10,0,0,0,22,2017,40.724988,-73.978184
1,1,0,0,0,0,0,2,2017,40.720594,-73.9783
0,0,9,0,0,0,0,9,2017,40.719824,-73.9847
0,11,10,4,0,0,0,25,2017,40.722654,-73.984898
0,0,1,4,0,0,0,5,2017,40.725179,-73.983238
0,0,0,1,4,0,0,5,2017,40.724445,-73.979746
0,9,0,3,0,0,0,12,2017,40.725043,-73.979212
0,0,1,4,0,0,0,5,2017,40.727679,-73.981812
0,1,6,0,0,0,0,7,2017,40.726138,-73.97814
0,6,5,0,0,0,0,11,2017,40.729606,-73.982548
0,10,5,0,0,0,0,15,2017,40.728041,-73.980809
0,1,18,0,0,0,0,19,2017,40.720845,-73.984166
0,2,0,8,0,0,0,10,2017,40.720515,-73.984318
0,5,19,2,0,0,0,26,2017,40.721073,-73.985032
12,49,10,0,0,0,0,71,2017,40.676458,-73.958634
6,12,41,10,0,0,0,69,2017,40.676337,-73.958061
23,46,115,46,0,0,0,230,2017,40.821637,-73.861017
23,46,115,46,0,0,0,230,2017,40.821892,-73.859109
23,46,116,45,0,0,0,230,2017,40.821543,-73.858166
0,0,22,12,5,0,0,39,2017,40.820963,-73.85803
0,0,21,24,0,0,0,45,2017,40.8214,-73.858131
0,0,21,24,0,0,0,45,2017,40.821811,-73.85973
0,0,22,12,5,0,0,39,2017,40.821724,-73.860363
0,12,21,12,6,0,0,51,2017,40.821254,-73.858098
23,35,13,13,1,0,0,85,2017,40.830182,-73.928481
22,40,1,0,0,0,0,63,2017,40.828803,-73.88876
51,73,40,26,0,0,0,190,2017,40.846207,-73.897377
0,37,12,8,0,0,0,57,2017,40.82196,-73.925141
54,91,1,0,0,0,0,146,2017,40.693835,-73.977916
0,34,52,18,0,0,0,104,2017,40.874317,-73.902631
12,60,60,31,0,0,0,163,2017,40.843437,-73.879643
13,34,20,15,0,0,0,82,2017,40.833705,-73.856301
35,33,37,19,0,0,0,124,2017,40.832722,-73.856202
0,30,10,6,1,0,0,47,2017,40.858148,-73.905579
6,3,35,11,0,0,0,55,2017,40.829767,-73.912073
0,8,1,4,0,0,0,13,2017,40.832687,-73.910436
0,6,3,0,0,0,0,9,2017,40.846314,-73.914462
12,1,6,6,0,0,0,25,2017,40.846786,-73.914165
0,5,2,9,0,0,0,16,2017,40.82995,-73.913927
0,2,7,0,0,0,0,9,2017,40.82935,-73.912066
1,10,11,0,0,0,0,22,2017,40.833606,-73.913553
0,1,2,0,1,0,0,4,2017,40.848185,-73.917033
0,0,6,5,0,0,0,11,2017,40.854434,-73.911683
4,24,35,14,1,0,0,78,2017,40.854936,-73.911096
4,4,0,4,0,0,0,12,2017,40.832483,-73.909518
0,11,28,6,0,0,0,45,2017,40.812867,-73.904271
0,18,16,0,0,0,0,35,2017,40.712861,-73.963449
0,57,77,38,0,0,0,172,2017,40.861793,-73.869411
0,23,15,4,10,0,0,52,2017,40.831406,-73.927841
10,6,1,0,0,0,0,67,2017,40.727395,-74.008125
0,12,0,5,0,0,0,17,2017,40.829607,-73.907076
0,0,6,4,0,0,0,10,2017,40.832497,-73.910306
0,0,21,0,0,0,0,21,2017,40.828392,-73.908501
0,5,5,15,0,0,0,25,2017,40.82851,-73.908436
0,0,6,0,0,0,0,6,2017,40.679265,-73.928989
0,0,0,6,0,0,0,6,2017,40.67853,-73.929614
0,0,0,6,0,0,0,6,2017,40.678547,-73.92961
0,0,0,6,0,0,0,6,2017,40.678332,-73.928453
0,0,0,6,0,0,0,6,2017,40.678272,-73.928442
0,0,3,0,0,0,0,3,2017,40.67806,-73.928396
0,0,0,6,0,0,0,6,2017,40.678407,-73.929935
0,0,0,6,0,0,0,6,2017,40.6781,-73.930148
0,0,3,0,0,0,0,3,2017,40.677905,-73.930235
0,0,6,0,0,0,0,6,2017,40.677681,-73.928317
0,0,6,0,0,0,0,6,2017,40.679246,-73.928665
0,0,6,0,0,0,0,6,2017,40.677871,-73.928356
0,0,6,0,0,0,0,6,2017,40.679227,-73.928308
0,5,0,0,0,0,0,5,2017,40.679218,-73.928153
0,0,6,0,0,0,0,6,2017,40.67921,-73.928002
0,0,6,0,0,0,0,6,2017,40.679202,-73.927847
0,0,6,0,0,0,0,6,2017,40.679193,-73.927695
0,0,6,0,0,0,0,6,2017,40.679185,-73.927544
0,0,0,6,0,0,0,6,2017,40.678536,-73.929444
0,5,0,0,0,0,0,5,2017,40.678525,-73.929275
0,0,3,0,0,0,0,3,2017,40.678516,-73.929109
0,0,6,0,0,0,0,6,2017,40.678505,-73.928943
0,0,6,0,0,0,0,6,2017,40.678497,-73.928774
0,0,0,6,0,0,0,6,2017,40.678469,-73.928255
0,0,0,6,0,0,0,6,2017,40.678455,-73.927952
0,0,0,6,0,0,0,6,2017,40.678444,-73.927646
0,5,0,0,0,0,0,5,2017,40.678519,-73.929434
0,0,0,6,0,0,0,6,2017,40.678508,-73.929253
0,0,0,6,0,0,0,6,2017,40.678497,-73.929073
0,5,0,0,0,0,0,5,2017,40.678486,-73.928893
0,0,0,6,0,0,0,6,2017,40.678475,-73.928713
0,0,0,6,0,0,0,6,2017,40.678302,-73.928446
0,0,0,6,0,0,0,6,2017,40.678239,-73.928435
0,0,18,0,0,0,0,18,2017,40.677806,-73.930267
0,0,0,6,0,0,0,6,2017,40.678303,-73.930018
0,32,34,20,0,0,0,86,2017,40.849317,-73.886326
0,25,30,5,0,0,0,60,2017,40.830095,-73.903053
0,10,6,4,0,0,0,20,2017,40.688683,-73.978452
0,0,12,4,0,0,0,16,2017,40.688667,-73.976894
0,0,8,8,0,0,0,16,2017,40.688247,-73.976811
0,9,7,0,0,0,0,16,2017,40.688694,-73.977712
0,8,4,0,0,0,0,12,2017,40.68865,-73.977723
0,9,7,0,0,0,0,16,2017,40.688332,-73.97764
0,0,0,6,0,0,0,6,2017,40.67162,-73.888788
0,0,0,6,0,0,0,6,2017,40.669948,-73.888665
0,0,12,0,0,0,0,12,2017,40.669936,-73.887724
0,0,0,6,0,0,0,6,2017,40.669842,-73.886787
0,0,12,0,0,0,0,12,2017,40.668852,-73.888018
0,0,12,0,0,0,0,12,2017,40.668972,-73.887228
0,0,12,0,0,0,0,12,2017,40.671372,-73.888115
0,0,12,0,0,0,0,12,2017,40.669856,-73.887724
0,0,0,6,0,0,0,6,2017,40.67039,-73.888408
0,12,0,0,0,0,0,12,2017,40.670389,-73.888289
0,0,0,6,0,0,0,6,2017,40.67043,-73.88812
0,0,12,0,0,0,0,12,2017,40.671182,-73.888064
0,0,0,6,0,0,0,6,2017,40.671661,-73.8885
0,0,12,0,0,0,0,12,2017,40.670993,-73.888018
0,12,0,0,0,0,0,12,2017,40.670433,-73.888001
0,0,0,6,0,0,0,6,2017,40.669764,-73.888618
0,0,12,0,0,0,0,12,2017,40.668896,-73.887733
0,0,0,6,0,0,0,6,2017,40.669577,-73.888572
0,0,12,0,0,0,0,12,2017,40.669672,-73.887678
0,0,12,0,0,0,0,12,2017,40.669486,-73.887631
0,12,0,0,0,0,0,12,2017,40.669013,-73.886943
0,0,12,0,0,0,0,12,2017,40.669749,-73.887674
0,0,12,0,0,0,0,12,2017,40.669565,-73.887627
0,12,0,0,0,0,0,12,2017,40.670507,-73.8875
0,12,0,0,0,0,0,12,2017,40.67055,-73.887215
0,0,0,6,0,0,0,6,2017,40.669658,-73.88674
0,0,9,0,0,0,0,9,2017,40.79843,-73.941186
1,35,36,10,1,0,0,83,2017,40.675602,-73.958977
0,18,0,17,0,0,0,35,2017,40.796343,-73.93413
0,5,6,3,0,2,0,16,2017,40.79622,-73.933842
0,1,12,11,6,0,0,30,2017,40.799559,-73.937833
0,1,12,11,6,0,0,30,2017,40.799504,-73.937707
13,29,12,0,0,0,0,54,2017,40.756088,-73.823781
12,62,61,20,0,0,0,155,2017,40.6755,-73.958501
10,56,20,0,0,0,0,86,2017,40.67541,-73.958065
6,25,12,0,0,0,0,43,2017,40.835238,-73.924895
0,10,14,4,0,0,0,28,2017,40.816925,-73.928033
0,12,12,4,0,0,0,28,2017,40.816999,-73.928001
0,47,15,9,0,0,0,71,2017,40.81875,-73.898886
6,115,24,6,6,0,0,157,2017,40.835879,-73.918837
0,11,17,0,0,0,0,28,2017,40.833333,-73.912802
24,33,0,0,0,0,0,57,2017,40.827133,-73.942877
45,0,0,0,0,0,0,45,2017,40.724606,-73.975373
2,8,5,0,0,0,0,50,2017,40.771344,-73.929065
1,0,4,5,0,0,0,10,2017,40.822773,-73.910485
0,0,3,4,0,0,0,7,2017,40.822943,-73.910467
0,0,4,3,0,0,0,7,2017,40.823234,-73.910597
75,79,153,142,43,0,0,492,2017,40.817586,-73.923491
37,24,13,3,0,0,0,78,2017,40.680747,-73.962626
18,8,9,2,0,0,0,37,2017,40.68208,-73.960163
0,38,17,8,6,0,0,69,2017,40.76175,-73.873076
0,1,3,4,0,0,0,8,2017,40.648065,-74.010926
0,0,1,2,0,0,0,3,2017,40.643582,-74.015596
0,1,5,0,0,0,0,6,2017,40.642989,-74.016183
0,10,6,0,0,0,0,16,2017,40.644179,-74.007711
0,0,7,1,0,0,0,8,2017,40.644162,-74.007729
0,4,2,0,0,0,0,6,2017,40.642562,-74.009369
0,4,2,0,0,0,0,6,2017,40.642545,-74.009387
0,4,2,0,0,0,0,6,2017,40.642529,-74.009401
0,4,2,0,0,0,0,6,2017,40.642521,-74.009412
2,0,15,8,0,0,0,25,2017,40.64201,-74.009967
1,12,19,0,0,0,0,32,2017,40.641994,-74.00996
1,13,31,0,0,0,0,45,2017,40.641963,-74.010017
1,15,0,0,0,0,0,16,2017,40.641456,-74.010111
0,1,7,0,0,0,0,8,2017,40.646429,-74.011016
4,6,6,0,0,0,0,16,2017,40.646421,-74.010969
0,1,8,7,0,0,0,16,2017,40.644351,-74.009084
0,1,7,0,0,0,0,8,2017,40.645213,-74.012021
0,0,8,0,0,0,0,8,2017,40.644146,-74.010216
0,6,4,2,0,0,0,12,2017,40.645465,-74.015463
1,5,0,0,0,0,0,6,2017,40.646425,-74.018558
0,1,5,0,0,0,0,6,2017,40.645992,-74.019322
0,1,5,0,0,0,0,6,2017,40.645956,-74.019261
0,0,1,2,0,0,0,3,2017,40.644079,-74.016183
0,6,0,0,0,0,0,6,2017,40.640945,-74.012471
0,4,2,0,0,0,0,6,2017,40.642554,-74.009376
0,2,4,0,0,0,0,6,2017,40.642007,-74.009942
4,12,0,0,0,0,0,16,2017,40.65118,-74.009795
0,1,7,0,0,0,0,8,2017,40.64641,-74.010984
0,10,6,0,0,0,0,16,2017,40.646371,-74.010922
1,5,0,0,0,0,0,6,2017,40.64648,-74.018652
1,5,0,0,0,0,0,6,2017,40.646461,-74.018623
0,0,1,2,0,0,0,3,2017,40.644046,-74.016133
0,0,1,2,0,0,0,3,2017,40.644123,-74.016262
0,0,1,2,0,0,0,3,2017,40.644093,-74.016208
0,4,2,0,0,0,0,6,2017,40.642537,-74.009394
0,0,7,1,0,0,0,8,2017,40.64425,-74.007636
0,1,7,0,0,0,0,8,2017,40.64532,-74.009146
0,10,6,0,0,0,0,16,2017,40.644234,-74.007654
0,6,2,0,0,0,0,8,2017,40.645018,-74.008645
1,3,4,0,0,0,0,8,2017,40.651227,-74.009874
0,0,1,2,0,0,0,3,2017,40.644016,-74.016082
0,4,5,0,0,0,0,123,2017,40.760744,-73.996008
0,0,18,4,0,0,0,23,2017,40.706491,-73.944167
14,0,0,0,0,0,0,14,2017,40.685321,-73.958297
57,0,1,0,0,0,0,58,2017,40.684596,-73.958229
16,22,1,0,0,0,0,39,2017,40.603084,-73.965083
15,20,0,0,0,0,0,35,2017,40.60298,-73.965039
0,4,2,0,0,0,0,28,2017,40.776282,-73.934771
5,42,23,0,0,0,0,70,2017,40.69555,-73.929048
3,4,8,0,0,0,0,75,2017,40.677772,-73.964831
2,1,0,0,0,0,0,12,2017,40.717677,-73.946625
10,0,0,0,0,0,0,11,2017,40.768529,-73.952512
1,6,7,0,0,0,0,70,2017,40.692163,-73.944572
0,4,5,0,0,0,0,45,2017,40.843525,-73.884934
14,15,5,0,0,0,0,168,2017,40.746942,-73.942245
89,0,0,0,0,0,0,89,2017,40.698451,-73.943986
0,4,4,0,0,0,0,39,2017,40.823475,-73.913798
18,100,33,0,0,0,0,186,2017,40.746984,-73.997272
16,73,50,0,0,0,0,186,2017,40.748535,-73.996138
18,78,49,0,0,0,0,186,2017,40.746825,-74.000448
15,75,46,0,0,0,0,186,2017,40.747426,-73.999552
45,131,83,35,0,0,0,378,2017,40.748497,-73.999856
47,124,84,34,0,0,0,378,2017,40.746043,-73.998333
37,129,86,31,0,0,0,378,2017,40.74792,-73.996589
46,127,87,35,0,0,0,378,2017,40.746325,-73.999802
47,130,94,30,0,0,0,378,2017,40.749131,-73.997019
17,82,57,0,0,0,0,186,2017,40.749501,-73.998444
0,5,23,5,0,0,0,33,2017,40.670213,-73.924381
0,4,4,0,0,0,0,38,2017,40.830175,-73.887858
1,9,10,0,0,0,0,99,2017,40.698207,-73.933899
0,30,83,14,0,0,0,127,2017,40.8079,-73.91601
28,118,39,33,0,0,0,218,2017,40.838446,-73.881325
22,57,51,24,0,0,0,154,2017,40.820725,-73.922339
25,57,61,24,0,0,0,167,2017,40.810414,-73.904671
30,47,53,23,0,0,0,153,2017,40.784867,-73.94353
3,7,12,0,0,0,0,108,2017,40.800923,-73.937196
0,4,4,0,0,0,0,40,2017,40.706967,-73.94707
0,2,10,6,0,0,0,18,2017,40.812854,-73.953492
1,6,11,0,6,0,0,24,2017,40.812879,-73.953553
0,18,79,51,2,0,0,150,2017,40.66684,-73.899405
0,3,0,0,0,0,0,14,2017,40.828367,-73.898022
32,35,45,24,0,0,0,136,2017,40.868255,-73.89679
73,0,0,0,0,0,0,73,2017,40.83621,-73.938677
1,2,4,0,0,0,0,33,2017,40.731775,-74.007631
1,24,12,10,2,0,0,49,2017,40.864431,-73.893151
0,0,0,0,0,0,0,26,2017,40.863011,-73.898475
0,0,0,0,0,0,0,11,2017,40.863246,-73.891114
0,0,0,0,0,0,0,14,2017,40.865933,-73.887943
0,0,0,0,0,0,0,11,2017,40.865784,-73.893008
0,0,0,0,0,0,0,11,2017,40.866182,-73.892812
0,0,0,0,0,0,0,10,2017,40.866571,-73.892562
0,0,1,0,0,0,0,1,2017,40.663607,-73.929435
0,0,0,1,0,0,0,1,2017,40.65628,-73.923229
0,0,1,0,0,0,0,1,2017,40.659855,-73.934186
0,0,1,0,0,0,0,1,2017,40.690479,-73.755395
0,1,0,0,0,0,0,1,2017,40.675556,-73.792254
0,0,1,0,0,0,0,1,2017,40.682093,-73.746166
0,0,0,1,0,0,0,1,2017,40.691674,-73.814738
0,0,0,1,0,0,0,1,2017,40.699795,-73.812652
0,0,0,1,0,0,0,1,2017,40.672177,-73.755491
0,0,1,0,0,0,0,1,2017,40.675836,-73.789128
0,0,0,0,1,0,0,1,2017,40.663614,-73.774792
0,0,1,0,0,0,0,1,2017,40.705597,-73.76991
0,0,0,1,0,0,0,1,2017,40.696547,-73.755131
0,0,1,0,0,0,0,1,2017,40.701285,-73.754269
0,0,1,0,0,0,0,1,2017,40.704406,-73.751668
0,0,0,1,0,0,0,1,2017,40.708857,-73.749855
0,0,1,0,0,0,0,1,2017,40.696991,-73.735085
0,0,0,1,0,0,0,1,2017,40.67937,-73.743794
0,0,0,1,0,0,0,1,2017,40.667115,-73.746537
0,0,0,1,0,0,0,1,2017,40.689746,-73.806186
0,30,17,5,0,0,0,52,2017,40.816391,-73.897455
1,1,0,0,0,0,0,35,2017,40.742131,-73.990931
0,0,2,0,0,0,0,9,2017,40.742595,-73.990051
0,2,6,0,0,0,0,8,2017,40.67101,-73.914128
0,5,9,3,0,0,0,17,2017,40.671483,-73.914794
0,5,0,0,0,0,0,21,2017,40.798493,-73.939607
0,87,10,0,0,0,0,97,2017,40.808387,-73.921161
24,72,1,0,0,0,0,97,2017,40.820476,-73.914307
15,20,6,0,0,0,0,136,2017,40.712295,-73.953295
0,10,1,6,0,0,0,17,2017,40.800319,-73.960248
0,8,19,0,0,0,0,27,2017,40.798528,-73.965237
0,13,4,6,0,0,0,23,2017,40.800387,-73.960201
1,18,6,10,0,0,0,35,2017,40.800327,-73.959471
1,22,1,0,0,0,0,24,2017,40.800392,-73.95963
80,1,0,0,0,0,0,81,2017,40.836723,-73.882148
8,7,4,0,0,0,0,91,2017,40.663881,-73.994453
0,3,0,0,0,0,0,14,2017,40.732565,-73.954659
0,3,4,0,0,0,0,34,2017,40.851025,-73.912124
66,101,1,0,0,0,0,168,2016,40.83957,-73.882783
8,66,27,19,0,0,0,120,2016,40.822951,-73.893886
5,45,17,13,0,0,0,80,2016,40.821789,-73.892859
0,50,52,18,0,0,0,120,2016,40.822745,-73.900336
60,90,57,25,0,0,0,232,2016,40.757559,-73.83092
7,22,16,8,0,0,0,53,2016,40.87512,-73.888285
0,48,45,33,0,0,0,126,2016,40.877177,-73.861649
0,0,4,8,0,0,0,12,2016,40.813274,-73.94148
0,78,40,40,0,0,0,158,2016,40.725963,-73.977458
23,71,94,0,0,0,0,188,2016,40.725628,-73.97691
0,36,18,18,0,0,0,72,2016,40.726105,-73.976246
16,0,0,0,0,0,0,16,2016,40.726231,-73.976509
52,69,39,0,0,0,0,160,2016,40.743962,-74.004735
35,68,185,17,0,0,0,305,2016,40.824495,-73.91255
0,0,6,0,0,0,0,6,2016,40.658553,-73.912767
0,3,13,0,0,0,0,16,2016,40.658295,-73.912681
0,3,1,0,0,0,0,4,2016,40.657175,-73.912852
0,4,2,0,0,0,0,6,2016,40.657312,-73.911933
1,5,0,0,0,0,0,6,2016,40.65883,-73.912443
0,0,9,2,0,0,0,11,2016,40.658302,-73.914631
0,0,6,0,0,0,0,6,2016,40.658417,-73.913668
0,0,6,0,0,0,0,6,2016,40.658414,-73.913687
326,0,1,0,0,0,0,327,2016,40.739325,-73.984285
8,0,5,0,0,0,0,13,2016,40.79367,-73.9402
0,1,1,2,0,0,0,4,2016,40.793961,-73.940012
0,0,0,3,0,0,0,3,2016,40.793978,-73.939976
4,1,4,0,0,0,0,9,2016,40.797868,-73.937134
0,1,10,0,0,0,0,11,2016,40.797997,-73.937061
0,0,3,0,0,0,0,3,2016,40.799191,-73.936165
1,4,4,0,0,0,0,9,2016,40.799767,-73.935741
2,1,2,0,0,0,0,5,2016,40.791305,-73.946161
7,17,0,0,0,0,0,24,2016,40.79587,-73.948848
7,17,0,0,0,0,0,24,2016,40.795832,-73.948758
0,0,10,0,0,0,0,10,2016,40.795818,-73.948769
1,0,9,0,0,0,0,10,2016,40.795799,-73.948726
0,6,4,5,0,0,0,15,2016,40.79576,-73.948635
0,6,8,1,0,0,0,15,2016,40.795741,-73.948592
4,0,10,0,0,0,0,14,2016,40.795722,-73.948545
14,25,16,5,0,0,0,60,2016,40.796435,-73.948274
1,7,0,0,0,0,0,8,2016,40.794528,-73.941825
1,7,0,0,0,0,0,8,2016,40.793651,-73.939684
10,0,0,4,0,0,0,14,2016,40.793883,-73.938257
7,5,0,6,0,0,0,18,2016,40.793746,-73.937929
13,3,11,3,0,0,0,30,2016,40.795087,-73.935341
4,1,3,0,0,0,0,8,2016,40.795018,-73.935222
12,0,6,0,0,0,0,18,2016,40.795032,-73.935211
0,6,18,0,0,0,0,24,2016,40.794991,-73.935157
7,0,17,0,0,0,0,24,2016,40.794993,-73.935114
0,3,0,0,0,0,0,3,2016,40.798375,-73.941016
3,0,6,0,0,0,0,9,2016,40.796713,-73.937102
1,9,0,0,0,0,0,10,2016,40.799718,-73.942134
0,0,5,0,0,0,0,5,2016,40.799644,-73.941961
1,3,0,0,0,0,0,4,2016,40.79946,-73.941528
0,2,0,1,0,0,0,3,2016,40.799105,-73.94064
0,3,1,8,2,0,0,14,2016,40.798396,-73.938997
8,4,1,0,0,0,0,13,2016,40.799672,-73.938093
0,0,4,0,0,0,0,4,2016,40.801455,-73.936513
6,1,11,0,0,0,0,18,2016,40.803287,-73.938859
8,0,0,0,0,0,0,8,2016,40.803503,-73.937468
0,4,0,0,0,0,0,4,2016,40.803484,-73.937428
1,5,0,0,0,0,0,6,2016,40.792397,-73.946157
0,4,12,0,0,0,0,16,2016,40.803259,-73.938248
0,0,4,4,0,0,0,8,2016,40.795008,-73.948495
0,96,97,0,0,0,0,193,2016,40.575745,-73.962217
4,25,12,0,0,0,0,41,2016,40.828226,-73.90659
